Client Name,Total Assistance,Total Investment,Investment Gain,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector
Cleaver Fulton Rankin Limited,2875,5750,2875.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Cleaver Fulton Rankin Limited,18972,63240,44268.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Cleaver Fulton Rankin Limited,2380,8494,6114.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Cleaver Fulton Rankin Limited,6500,13000,6500.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Dale Farm Limited,950519,3700910,2750391.0,Investing in R&D,0,Northern Ireland,Non SME,Local,Local,BELFAST NORTH,MANUFACTURING
Click Energy,48000,371500,323500.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Click Energy,25000,63900,38900.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Click Energy,375000,750000,375000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Click Energy,125000,500000,375000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Click Energy,150000,550000,400000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Click Energy,132500,715000,582500.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY"
Climbo,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,UNKNOWN
Clinty Chemicals Limited,40000,315600,275600.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Clinty Chemicals Limited,19750,19750,0.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Clinty Chemicals Limited,49500,337500,288000.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Clinty Chemicals Limited,16000,40000,24000.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Clinty Re-Gen Limited,16230,54100,37870.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Cloane Construction Ltd,8000,11500,3500.0,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
Clogher Valley Precision Ltd,50000,93000,43000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Clonallon Laboratories Ltd,39725,257750,218025.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Clonallon Laboratories Ltd,7680,19200,11520.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Clonallon Laboratories Ltd,9565,19130,9565.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Clontec Manufacturing Ltd,42000,350000,308000.0,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Clontec Manufacturing Ltd,10000,20000,10000.0,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
CloudM,85000,1165312,1080312.0,Creating Jobs / Capital Investment / Business Development,17,Great Britain,SME,External,New,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,31537,57599,26062.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,37640,90753,53113.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,1320,2640,1320.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,45000,235000,190000.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,239501,818103,578602.0,Investing in R&D,5,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,19508,50681,31173.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloudsmith Ltd,249988.44,2100017,1850028.56,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Cloughbane Farm Foods,40000,105000,65000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,26065,89326,63261.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,38000,97000,59000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,8085,16500,8415.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,25000,68200,43200.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,25000,63300,38300.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,4175,8350,4175.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Cloughbane Farm Foods,14700,30000,15300.0,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
CM Precision Components Ltd,9588,19176,9588.0,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
CM Precision Components Ltd,242742,993079,750337.0,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
CM Precision Components Ltd,10000,20340,10340.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Cmass Ltd,25248,86620,61372.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,INFORMATION AND COMMUNICATION
CMD Ltd,10000,20000,10000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
CMD Ltd,10790,40329,29539.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
CMD Ltd,21000,113500,92500.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
CME Technology and Support Services Limited,157386,541231,383845.0,Developing Skills,0,United States Of America,Non SME,External,Existing,BELFAST SOUTH,FINANCIAL AND INSURANCE ACTIVITIES
CNI Northern Ireland Ltd,36000,168000,132000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,INFORMATION AND COMMUNICATION
Coastal Core Trading,48000,401500,353500.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Coastal Core Trading,5258,13145,7887.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Coastal Core Trading,1440,2400,960.0,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Cobain Group Limited,150000,600000,450000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Cobain Group Limited,62500,250000,187500.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Cochranes Footwear,5000,6250,1250.0,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Cocoon Warmfloors,16950,240500,223550.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
Codec-dss,125000,1765000,1640000.0,Creating Jobs / Capital Investment / Business Development,20,Irish Republic,SME,External,Existing,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Coffee Box Games Ltd,20000,20000,0.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
Cogan & Shackleton,16002,89340,73338.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION
Cogan & Shackleton,2000,4000,2000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION
Cohannon Inn,20000,20000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Coincidental,4988,9975,4987.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Coincidental,6025,12050,6025.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
Coincidental,7425,14850,7425.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
Colerine phone repairs  & sales,4360,5450,1090.0,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Colin Lyttle Golf,17000,17000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,"ARTS, ENTERTAINMENT AND RECREATION"
Collaborative network of companies,11280,22560,11280.0,Developing Skills,0,India,Non SME,External,Existing,FOYLE,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Colloide Engineering Systems Ltd,28000,176000,148000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,7350,15000,7650.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,14700,30000,15300.0,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,46961,123487,76526.0,Investing in R&D,6,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,15000,48000,33000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,25000,100284,75284.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colloide Engineering Systems Ltd,29366,59287,29921.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Colourpoint Books,3675,7500,3825.0,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,INFORMATION AND COMMUNICATION
Colourpoint Books,9072,26470,17398.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,INFORMATION AND COMMUNICATION
Combined Facilities Management Ltd,4200,8400,4200.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,25000,87205,62205.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,1950,3900,1950.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,62403,156008,93605.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,15000,36000,21000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,30000,229000,199000.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,10160,27700,17540.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Combined Facilities Management Ltd,7500,29000,21500.0,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Comet Packaging,19500,91000,71500.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,SOUTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Comfizone Ltd,112050,475090,363040.0,Creating Jobs / Capital Investment / Business Development,20,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Comfizone Ltd,7800,26000,18200.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Comfizone Ltd,25000,65695,40695.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Comfizone Ltd,29250,60500,31250.0,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Comfizone Ltd,20000,44467,24467.0,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Commando MMA,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"ARTS, ENTERTAINMENT AND RECREATION"
Commercial Motor Products Ltd,9765,19530,9765.0,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,OTHER SERVICE ACTIVITIES
Commercial Services (Armagh) Limited,18000,125600,107600.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Compass Windows & Doors,60000,762000,702000.0,Creating Jobs / Capital Investment / Business Development,10,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING
Compass Windows & Doors,49500,652000,602500.0,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING
Complete AV Solutions Limited,25000,25000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION
Constentum Ltd,10000,21720,11720.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,INFORMATION AND COMMUNICATION
Complete Beverage Services,8278,22890,14612.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
Computer System Validation Ltd,26000,104680,78680.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,UPPER BANN,INFORMATION AND COMMUNICATION
Concept Beverages,1102,2203,1101.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Concept Services (NI) Ltd,45000,360000,315000.0,Creating Jobs / Capital Investment / Business Development,10,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Concept Services (NI) Ltd,4648,9295,4647.0,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Concept Services (NI) Ltd,8104,29110,21006.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Concept Services (NI) Ltd,11980,51715,39735.0,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Concept Services (NI) Ltd,15706,53394,37688.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Concrete Batching Systems Limited,6499,12998,6499.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Concrete Batching Systems Limited,7566,24748,17182.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Concrete Batching Systems Limited,49000,400000,351000.0,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,21000,212537,191537.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,11495,40008,28513.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,30400,434000,403600.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,3801,7602,3801.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,5840,11680,5840.0,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conexus Recovery & Field Services Limited,6090,15225,9135.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Connect Transform Sustain,10000,21714,11714.0,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,CONSTRUCTION
Connected Care Solutions Ltd,30400,141500,111100.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION
Continu Ltd,1800,7920,6120.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,CONSTRUCTION
Connected Care Solutions Ltd,7500,7500,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION
Connected Health Limited,41100,137000,95900.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Connected Health Limited,97818,296516,198698.0,Investing in R&D,20,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Connected Health Limited,17800,49000,31200.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Connected Talent Limited,25000,176500,151500.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,FOYLE,"ARTS, ENTERTAINMENT AND RECREATION"
Connex Offsite Limited,2700,9000,6300.0,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Connex Offsite Limited,15000,38400,23400.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Connex Offsite Limited,355000,4640000,4285000.0,Creating Jobs / Capital Investment / Business Development,50,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Consarc Design Group Limited,5760,7200,1440.0,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Conscience Clear Tan Limited,18600,62000,43400.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,FOYLE,OTHER SERVICE ACTIVITIES
Constentum Ltd,10000,20940,10940.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,INFORMATION AND COMMUNICATION
